APG,BPG,FG,FT,PTs,RPG,SPG,Three_PT,career_minute,career_play,player_contract,player_height,player_name,player_num,player_position,player_salary,player_team,player_weight
场均助攻1.0次,场均盖帽0.54个,投篮命中率为40.2%,罚球命中率为71.1%,场均得分5.9分,场均篮板4.2个,场均抢断0.57次,三分命中率为34.4%,职业生涯场均出战17.5分钟,职业生涯每赛季场均出场46场,4年909万美元，2018年夏天签，2022年夏天到期，2020和2021年球队选项,2.06米/6尺9,奥马里-斯佩尔曼,NULL,F,本年薪金：190万美元,金州勇士,111公斤/245磅
场均助攻1.7次,场均盖帽0.19个,投篮命中率为42.0%,罚球命中率为78.3%,场均得分9.2分,场均篮板3.1个,场均抢断0.60次,三分命中率为35.4%,职业生涯场均出战20.6分钟,职业生涯每赛季场均出场46场,1年232万美元，2019年夏天签，2020年夏天到期,1.98米/6尺6,亚历克-伯克斯,8,G,本年薪金：232万美元,金州勇士,97公斤/214磅
场均助攻0.8次,场均盖帽0.10个,投篮命中率为34.0%,罚球命中率为0%,场均得分1.3分,场均篮板0.8个,场均抢断0.17次,三分命中率为26.7%,职业生涯场均出战6.8分钟,职业生涯每赛季场均出场30场,4年922万美元，2018年夏天签，2022年夏天到期，其中2021年2022年俱乐部选项,1.98米/6尺6,雅各布-埃文斯,10,G,本年薪金：192万美元,金州勇士,95公斤/210磅
,,,,,,,,,该球员从未在NBA出场过。,2年403万美元，2019年夏天签,1.96米/6尺5,乔丹-普尔,3,G,本年薪金：196万美元,金州勇士,88公斤/194磅
场均助攻0.9次,场均盖帽0.67个,投篮命中率为59.1%,罚球命中率为58.0%,场均得分4.4分,场均篮板3.6个,场均抢断0.48次,三分命中率为19.4%,职业生涯场均出战14.0分钟,职业生涯每赛季场均出场54场,3年1500万美元，2019年夏天签，2022年到期,2.06米/6尺9,凯文-卢尼,5,F,本年薪金：462万美元,金州勇士,100公斤/220磅
场均助攻1.6次,场均盖帽0.77个,投篮命中率为53.4%,罚球命中率为61.1%,场均得分10.1分,场均篮板6.4个,场均抢断0.93次,三分命中率为22.2%,职业生涯场均出战24.0分钟,职业生涯每赛季场均出场73场,4年1535万美元，2015年夏天签，2019年夏天到期，2017-18赛季、2018-19赛季球队选项,2.13米/7尺0,威利-考利-斯坦,2,C,本年薪金：470万美元,金州勇士,109公斤/240磅
场均助攻5.1次,场均盖帽1.11个,投篮命中率为44.1%,罚球命中率为71.5%,场均得分9.3分,场均篮板7.0个,场均抢断1.36次,三分命中率为31.9%,职业生涯场均出战28.6分钟,职业生涯每赛季场均出场75场,4年1亿美元提前续约，2019年夏天签，2023-24赛季为球员选项,2.01米/6尺7,德雷蒙德-格林,23,F,本年薪金：1854万美元,金州勇士,104公斤/230磅
场均助攻5.1次,场均盖帽0.24个,投篮命中率为41.9%,罚球命中率为76.2%,场均得分16.5分,场均篮板3.7个,场均抢断1.16次,三分命中率为35.3%,职业生涯场均出战28.5分钟,职业生涯每赛季场均出场68场,4年1.17亿美元，2019年夏天签，2023年到期,1.96米/6尺5,丹吉洛-拉塞尔,NULL,G,本年薪金：2728万美元,金州勇士,88公斤/195磅
场均助攻2.3次,场均盖帽0.53个,投篮命中率为46.2%,罚球命中率为84.7%,场均得分19.6分,场均篮板3.5个,场均抢断0.90次,三分命中率为42.1%,职业生涯场均出战33.2分钟,职业生涯每赛季场均出场76场,5年1.9亿美元，2019年夏天签，2024年到期,2.01米/6尺7,克莱-汤普森,11,G,本年薪金：3274万美元,金州勇士,98公斤/215磅
场均助攻0.5次,场均盖帽0.08个,投篮命中率为37.2%,罚球命中率为66.7%,场均得分2.2分,场均篮板2.5个,场均抢断0.23次,三分命中率为13.3%,职业生涯场均出战7.6分钟,职业生涯每赛季场均出场19场,4年890万美元，2017年夏天签，2021年夏天到期，2019-20、2020-21赛季球队选项,2.06米/6尺9,凯莱布-斯瓦尼根,50,F,本年薪金：203万美元,萨克拉门托国王,113公斤/250磅
,,,,,,,,,该球员从未在NBA出场过。,NULL,2.01米/6尺7,以赛亚-皮内罗,NULL,F,本年薪金：万美元,萨克拉门托国王,98公斤/215磅
场均助攻0.2次,场均盖帽0个,投篮命中率为50.0%,罚球命中率为33.3%,场均得分0.9分,场均篮板0.7个,场均抢断0.08次,三分命中率为40.0%,职业生涯场均出战3.7分钟,职业生涯每赛季场均出场13场,2年底薪，2019年签，2021年到期,2.06米/6尺9,泰勒-莱登,41,F,本年薪金：162万美元,萨克拉门托国王,100公斤/220磅
场均助攻1.5次,场均盖帽0.38个,投篮命中率为50.3%,罚球命中率为63.7%,场均得分7.0分,场均篮板3.8个,场均抢断0.53次,三分命中率为0%,职业生涯场均出战14.1分钟,职业生涯每赛季场均出场29场,4年1062万美元，2017年夏天签，2021年夏天到期，2019-20、2020-21赛季球队选项,2.08米/6尺10,哈里-贾尔斯,20,F-C,本年薪金：258万美元,萨克拉门托国王,109公斤/240磅
场均助攻2.8次,场均盖帽0.13个,投篮命中率为41.9%,罚球命中率为83.3%,场均得分8.9分,场均篮板2.4个,场均抢断0.75次,三分命中率为37.7%,职业生涯场均出战23.4分钟,职业生涯每赛季场均出场49场,2年615万美元，2018年夏天签，2020年夏天到期,1.83米/6尺0,约吉-费雷尔,3,G,本年薪金：315万美元,萨克拉门托国王,82公斤/180磅
场均助攻1.0次,场均盖帽0.85个,投篮命中率为56.4%,罚球命中率为70.0%,场均得分7.4分,场均篮板4.4个,场均抢断0.52次,三分命中率为23.5%,职业生涯场均出战16.7分钟,职业生涯每赛季场均出场54场,2年1000万美元，2019年夏天签，2021年到期,2.08米/6尺10,里乔恩-霍姆斯,22,F-C,本年薪金：476万美元,萨克拉门托国王,111公斤/245磅
场均助攻5.9次,场均盖帽0.42个,投篮命中率为43.9%,罚球命中率为72.5%,场均得分14.6分,场均篮板3.3个,场均抢断1.32次,三分命中率为34.5%,职业生涯场均出战29.7分钟,职业生涯每赛季场均出场77场,4年2457万美元，2017年夏天签，2021年夏天到期，2019-20、2020-21赛季球队选项,1.91米/6尺3,达龙-福克斯,5,G,本年薪金：639万美元,萨克拉门托国王,79公斤/175磅
场均助攻1.4次,场均盖帽0.38个,投篮命中率为46.1%,罚球命中率为76.2%,场均得分7.0分,场均篮板4.3个,场均抢断0.65次,三分命中率为38.8%,职业生涯场均出战20.2分钟,职业生涯每赛季场均出场67场,3年2047万美元，2018年夏天签，2021年夏天到期，其中1332万受保障，2020-21赛季无保障,2.08米/6尺10,内马尼亚-别利察,88,F,本年薪金：682万美元,萨克拉门托国王,102公斤/225磅
场均助攻1.8次,场均盖帽0.22个,投篮命中率为44.2%,罚球命中率为86.9%,场均得分13.8分,场均篮板3.9个,场均抢断0.67次,三分命中率为41.3%,职业生涯场均出战25.8分钟,职业生涯每赛季场均出场65场,4年1589万美元，2016年夏天签，2020年夏天到期，2018-19赛季、2019-20赛季球队选项,1.93米/6尺4,巴迪-希尔德,24,G,本年薪金：486万美元,萨克拉门托国王,97公斤/214磅
场均助攻3.5次,场均盖帽0.21个,投篮命中率为43.1%,罚球命中率为83.3%,场均得分12.9分,场均篮板3.1个,场均抢断0.97次,三分命中率为37.5%,职业生涯场均出战27.9分钟,职业生涯每赛季场均出场74场,3年2700万美元，2017年夏天签，2020年夏天到期,1.98米/6尺6,波格丹-波格丹诺维奇,8,G,本年薪金：853万美元,萨克拉门托国王,93公斤/205磅
场均助攻1次,场均盖帽0.95个,投篮命中率为50.4%,罚球命中率为69.1%,场均得分14.9分,场均篮板7.6个,场均抢断0.53次,三分命中率为31.2%,职业生涯场均出战25.3分钟,职业生涯每赛季场均出场62场,4年3613万美元，2018年夏天签，2022年夏天到期，2020-21赛季及2021-22赛季球队选项,2.11米/6尺11,马文-巴格利,35,F,本年薪金：856万美元,萨克拉门托国王,107公斤/235磅
场均助攻2.9次,场均盖帽0.21个,投篮命中率为44.1%,罚球命中率为75.9%,场均得分7.1分,场均篮板2.7个,场均抢断0.80次,三分命中率为33.3%,职业生涯场均出战22.2分钟,职业生涯每赛季场均出场67场,3年3700万美元，2019年夏天签，2022年到期,1.91米/6尺3,科里-约瑟夫,9,G,本年薪金：1174万美元,萨克拉门托国王,86公斤/190磅
场均助攻2.2次,场均盖帽0.30个,投篮命中率为42.1%,罚球命中率为72.8%,场均得分10.4分,场均篮板4.7个,场均抢断1.45次,三分命中率为35.1%,职业生涯场均出战29.3分钟,职业生涯每赛季场均出场56场,2年2500万美元，2019年夏天签，2021年到期,2.03米/6尺8,特雷沃-阿里扎,0,F,本年薪金：1219万美元,萨克拉门托国王,98公斤/215磅
场均助攻0.7次,场均盖帽0.85个,投篮命中率为53.0%,罚球命中率为72.0%,场均得分6.2分,场均篮板5.9个,场均抢断0.52次,三分命中率为37.0%,职业生涯场均出战17.9分钟,职业生涯每赛季场均出场42场,3年4100万美元，2019年夏天签，2022年到期,2.13米/7尺0,德维恩-戴德蒙,NULL,C,本年薪金：1269万美元,萨克拉门托国王,111公斤/245磅
场均助攻1.9次,场均盖帽1.29个,投篮命中率为49.6%,罚球命中率为64.7%,场均得分11.9分,场均篮板8.1个,场均抢断0.83次,三分命中率为6.0%,职业生涯场均出战23.3分钟,职业生涯每赛季场均出场56场,NULL,2.13米/7尺0,优素福-努尔基奇,27,C,本年薪金：万美元,波特兰开拓者,127公斤/280磅
,,,,,,,,,该球员从未在NBA出场过。,NULL,2.06米/6尺9,杰伦-赫尔德,6,F,本年薪金：万美元,波特兰开拓者,97公斤/213磅
场均助攻1.0次,场均盖帽0.32个,投篮命中率为41.9%,罚球命中率为77.3%,场均得分6.7分,场均篮板3.6个,场均抢断0.39次,三分命中率为37.2%,职业生涯场均出战20.5分钟,职业生涯每赛季场均出场52场,1年260万美元，2019年夏天签，2020年到期,2.03米/6尺8,安东尼-托利弗,43,F,本年薪金：260万美元,波特兰开拓者,109公斤/240磅
场均助攻1.3次,场均盖帽0.26个,投篮命中率为41.7%,罚球命中率为81.1%,场均得分7.3分,场均篮板3.0个,场均抢断0.75次,三分命中率为32.1%,职业生涯场均出战18.9分钟,职业生涯每赛季场均出场69场,NULL,2.03米/6尺8,马里奥-海佐尼亚,44,F-G,本年薪金：万美元,波特兰开拓者,99公斤/218磅
场均助攻1.8次,场均盖帽0.19个,投篮命中率为42.5%,罚球命中率为85.0%,场均得分12.6分,场均篮板2.7个,场均抢断0.77次,三分命中率为36.8%,职业生涯场均出战27.0分钟,职业生涯每赛季场均出场50场,NULL,2.03米/6尺8,罗德尼-胡德,5,G,本年薪金：万美元,波特兰开拓者,93公斤/206磅
场均助攻0.7次,场均盖帽0个,投篮命中率为44.4%,罚球命中率为56.2%,场均得分3.8分,场均篮板0.7个,场均抢断0.05次,三分命中率为34.5%,职业生涯场均出战7.0分钟,职业生涯每赛季场均出场20场,4年1017万美元，2018年夏天签，2022年夏天到期,1.91米/6尺3,安芬尼-西蒙斯,1,G,本年薪金：215万美元,波特兰开拓者,83公斤/183磅
场均助攻0.9次,场均盖帽0.54个,投篮命中率为48.3%,罚球命中率为73.0%,场均得分6.9分,场均篮板3.9个,场均抢断0.37次,三分命中率为38.8%,职业生涯场均出战16.1分钟,职业生涯每赛季场均出场27场,4年607万美元，2016年夏天签，2020年夏天到期，2018-19赛季、2019-20赛季球队选项,2.11米/6尺11,斯卡尔-拉比西埃,17,F,本年薪金：234万美元,波特兰开拓者,102公斤/225磅
场均助攻3.2次,场均盖帽1.52个,投篮命中率为50.7%,罚球命中率为75.6%,场均得分16.5分,场均篮板9.0个,场均抢断0.48次,三分命中率为36.5%,职业生涯场均出战32.5分钟,职业生涯每赛季场均出场60场,1年260万美元加盟，2019年夏天签，2020年到期,2.13米/7尺0,保罗-加索尔,16,C-F,本年薪金：260万美元,波特兰开拓者,113公斤/250磅
场均助攻6.4次,场均盖帽0.32个,投篮命中率为43.4%,罚球命中率为89.3%,场均得分23.9分,场均篮板4.2个,场均抢断0.98次,三分命中率为36.7%,职业生涯场均出战36.3分钟,职业生涯每赛季场均出场77场,NULL,1.91米/6尺3,达米安-利拉德,0,G,本年薪金：万美元,波特兰开拓者,88公斤/195磅
场均助攻0.8次,场均盖帽0.13个,投篮命中率为40.6%,罚球命中率为69.6%,场均得分7.5分,场均篮板1.8个,场均抢断0.25次,三分命中率为35.7%,职业生涯场均出战15.0分钟,职业生涯每赛季场均出场38场,2年294万美元，2018年夏天签，2020年夏天到期,1.93米/6尺4,安东尼奥-布莱克尼,9,G,本年薪金：159万美元,芝加哥公牛,89公斤/197磅
场均助攻0.8次,场均盖帽0.14个,投篮命中率为45.9%,罚球命中率为60.5%,场均得分5.2分,场均篮板4.2个,场均抢断0.52次,三分命中率为28.0%,职业生涯场均出战20.3分钟,职业生涯每赛季场均出场44场,4年1078万美元，2018年夏天签，2022年夏天到期，2020和2021年球队选项,2.01米/6尺7,钱德勒-哈奇森,15,F,本年薪金：233万美元,芝加哥公牛,89公斤/196磅
场均助攻1.8次,场均盖帽1.32个,投篮命中率为48.5%,罚球命中率为79.5%,场均得分10.3分,场均篮板7.0个,场均抢断0.59次,三分命中率为18.8%,职业生涯场均出战25.2分钟,职业生涯每赛季场均出场44场,4年2201万美元，2018年夏天签，2022年夏天到期，2020和2021年球队选项,2.08米/6尺10,温德尔-卡特,34,F,本年薪金：520万美元,芝加哥公牛,117公斤/259磅
场均助攻1.2次,场均盖帽0.88个,投篮命中率为38.2%,罚球命中率为80.7%,场均得分6.9分,场均篮板3.0个,场均抢断0.50次,三分命中率为36.0%,职业生涯场均出战16.8分钟,职业生涯每赛季场均出场33场,1年162万美元，2018年夏天签，2019年夏天到期,2.16米/7尺1,卢克-科内特,2,F-C,本年薪金：162万美元,芝加哥公牛,113公斤/250磅
,,,,,,,,,该球员从未在NBA出场过。,新秀合同，2019年夏天签，2023年到期，2022年，2023年球队选项,1.96米/6尺5,科比-怀特,0,G,本年薪金：530万美元,芝加哥公牛,84公斤/185磅
场均助攻2.9次,场均盖帽0.04个,投篮命中率为44.4%,罚球命中率为87.0%,场均得分5.6分,场均篮板2.3个,场均抢断0.74次,三分命中率为36.3%,职业生涯场均出战21.6分钟,职业生涯每赛季场均出场52场,3年900万美元，2019年夏天签,1.91米/6尺3,里安-阿尔奇迪亚科诺,51,G,本年薪金：300万美元,芝加哥公牛,88公斤/195磅
场均助攻2.3次,场均盖帽0.13个,投篮命中率为39.9%,罚球命中率为75.4%,场均得分8.0分,场均篮板4.1个,场均抢断0.71次,三分命中率为37.4%,职业生涯场均出战22.9分钟,职业生涯每赛季场均出场67场,4年805万美元，2016年夏天签，2020年夏天到期，2018-19赛季、2019-20赛季球队选项,1.98米/6尺6,登泽尔-瓦伦丁,45,G,本年薪金：338万美元,芝加哥公牛,96公斤/212磅
场均助攻4.4次,场均盖帽0.48个,投篮命中率为41.7%,罚球命中率为72.3%,场均得分8.6分,场均篮板3.3个,场均抢断1.42次,三分命中率为32.3%,职业生涯场均出战24.1分钟,职业生涯每赛季场均出场58场,4年1749万美元，2016年夏天签，2020年夏天到期，2018-19赛季、2019-20赛季球队选项,1.93米/6尺4,克里斯-邓恩,32,G,本年薪金：535万美元,芝加哥公牛,93公斤/205磅
场均助攻1.3次,场均盖帽0.61个,投篮命中率为43.2%,罚球命中率为85.9%,场均得分16.7分,场均篮板8.2个,场均抢断0.63次,三分命中率为36.2%,职业生涯场均出战30.9分钟,职业生涯每赛季场均出场60场,4年2039万美元，2017年夏天签，2021年夏天到期，2019-2020、2020-2021赛季球队选项,2.13米/7尺0,劳里-马尔卡宁,24,F,本年薪金：530万美元,芝加哥公牛,104公斤/230磅
场均助攻0.7次,场均盖帽0.23个,投篮命中率为56.8%,罚球命中率为67.0%,场均得分4.6分,场均篮板4.1个,场均抢断0.27次,三分命中率为0%,职业生涯场均出战14.5分钟,职业生涯每赛季场均出场53场,4年3200万美元，2017年夏天签，2021年夏天到期,2.06米/6尺9,克里斯蒂亚诺-费利西奥,6,F-C,本年薪金：816万美元,芝加哥公牛,121公斤/266磅
场均助攻3.8次,场均盖帽0.17个,投篮命中率为49.8%,罚球命中率为79.0%,场均得分6.8分,场均篮板2.9个,场均抢断0.75次,三分命中率为41.6%,职业生涯场均出战21.8分钟,职业生涯每赛季场均出场70场,3年3000万美元，2019年夏天签，2022年到期,2.01米/6尺7,托马什-萨托兰斯基,31,G-F,本年薪金：952万美元,芝加哥公牛,95公斤/210磅
场均助攻1.7次,场均盖帽0.40个,投篮命中率为49.7%,罚球命中率为66.8%,场均得分13.3分,场均篮板6.0个,场均抢断1.49次,三分命中率为32.8%,职业生涯场均出战30.9分钟,职业生涯每赛季场均出场70场,3年4100万美元，2019年夏天签,2.03米/6尺8,赛迪斯-杨,21,F,本年薪金：1301万美元,芝加哥公牛,100公斤/221磅
场均助攻3.5次,场均盖帽0.23个,投篮命中率为44.6%,罚球命中率为82.4%,场均得分16.1分,场均篮板3.4个,场均抢断0.85次,三分命中率为37.3%,职业生涯场均出战29.9分钟,职业生涯每赛季场均出场58场,4年7800万美元，2018年夏天签，2022年夏天到期,1.96米/6尺5,扎克-拉文,8,G,本年薪金：1950万美元,芝加哥公牛,84公斤/185磅
,,,,,,,,,该球员从未在NBA出场过。,新秀合同，2019年夏天签，2023年到期，2022年，2023年球队选项,1.98米/6尺6,小凯文-波特,4,G,本年薪金：129万美元,克利夫兰骑士,97公斤/213磅
场均助攻0.5次,场均盖帽0.39个,投篮命中率为60.4%,罚球命中率为71.1%,场均得分5.7分,场均篮板3.6个,场均抢断0.14次,三分命中率为0%,职业生涯场均出战12.3分钟,职业生涯每赛季场均出场41场,4年975万美元，2017年夏天签，2021年夏天到期，2019-2020、2020-2021赛季球队选项,2.11米/6尺11,安特-日日奇,41,C,本年薪金：228万美元,克利夫兰骑士,113公斤/250磅
场均助攻1.0次,场均盖帽0.57个,投篮命中率为44.2%,罚球命中率为82.5%,场均得分8.4分,场均篮板4.3个,场均抢断0.50次,三分命中率为38.6%,职业生涯场均出战21.4分钟,职业生涯每赛季场均出场59场,1年239万美元，2018年夏天签，2019年夏天到期,2.11米/6尺11,钱宁-弗莱,9,F-C,本年薪金：239万美元,克利夫兰骑士,116公斤/255磅
