calorie,name
热量：29 大卡(每100毫升),Beauty Reset 焕白肌密果味饮料
热量：34 大卡(每100毫升),芬达 橙味汽水
热量：0 大卡(每100克),Easy Fun 意式咖啡包（奶萃）
热量：404 大卡(每100克),O'day 运动蛋白粉（蜜桃味）
热量：132 大卡(每100毫升),超模25 畅爽西梅饮
热量：441 大卡(每100克),麦氏典藏MAXIM原味咖啡
热量：39 大卡(每100克),雀巢/Nestle 冰爽茶冰极柠檬味绿茶饮料
热量：365 大卡(每100克),麦斯威尔致醇口味咖啡
热量：260 大卡(每100克),丹特牌蜂蜜柚子茶
热量：119 大卡(每100毫升),橘子汁
热量：51 大卡(每100毫升),椰子汁饮料
热量：16 大卡(每100毫升),康师傅 茉莉清茶（淡雅低糖）
热量：16 大卡(每100毫升),统一  绿茶（低糖茉莉花味）
热量：0 大卡(每100毫升),三得利 乌龙茶（无糖）
热量：31 大卡(每100毫升),康师傅 茉莉蜜茶
热量：107 大卡(每100克),日式芝麻牛奶布丁
热量：194 大卡(每100克),银鳕鱼西京烧
热量：121 大卡(每100克),日式咖喱土豆鸡块
热量：154 大卡(每100克),日式鳗鱼饭，又叫鳗鱼饭，鳗鱼盖饭
热量：241 大卡(每100克),抹茶红豆包，又叫豆包
热量：154 大卡(每100克),鳗鱼寿司
热量：40 大卡(每100克),日式味增汤
热量：146 大卡(每100克),吞拿鱼寿司
热量：133 大卡(每100克),三文鱼刺身寿司，又叫三文鱼寿司
热量：122 大卡(每100克),咖喱鸡饭
热量：125 大卡(每100克),海鲜乌冬面
热量：253 大卡(每100克),长崎蛋糕，又叫蜂蜜蛋糕
热量：46 大卡(每100克),日式豆腐
热量：138 大卡(每100克),盐烧三文鱼
热量：64 大卡(每100克),日式奶汁炖菜
热量：256 大卡(每100克),草莓大福 自制1
热量：133 大卡(每100克),酱烤饭团
热量：228 大卡(每100克),稠鱼烧，又叫鳗鱼烧
热量：206 大卡(每100克),水馒头
热量：70 大卡(每100克),竹笋饭，又叫小米竹笋饭
热量：121 大卡(每100克),海苔芝麻饭
热量：132 大卡(每100克),咖喱乌冬面，又叫乌冬面
热量：237 大卡(每100克),日式炒面面包
热量：185 大卡(每100克),五花肉蕃茄卷，又叫番茄烟肉卷
热量：138 大卡(每100克),大阪烧，又叫日式大阪烧，日式披萨
热量：82 大卡(每100克),日式奶油炖菜
热量：48 大卡(每100克),味噌豆腐汤
热量：254 大卡(每100克),抹茶红豆糕，又叫抹茶糕 自制抹茶糕 微波炉蛋糕
热量：127 大卡(每100克),三文鱼寿司
热量：50 大卡(每100克),凉拌裙带菜
热量：589 大卡(每100克),巧克力，又叫朱古力
热量：127 大卡(每100克),冰淇淋，又叫冰激凌、雪糕
热量：338 大卡(每100克),红薯干，又叫地瓜干，甘薯干
热量：311 大卡(每100克),培根汉堡（夹熏肉，奶酪，加调料酱）
热量：408 大卡(每100克),苏打饼干
热量：527 大卡(每100克),麻花
热量：379 大卡(每100克),奶油蛋糕
热量：180 大卡(每100克),佳梅 真之话梅
热量：411 大卡(每100克),月饼(豆沙)
热量：140 大卡(每100克),玉子烧寿司，又叫玉子烧寿司
热量：128 大卡(每100克),芒果大福，又叫芒果大福
热量：251 大卡(每100克),北海道戚风蛋糕
热量：140 大卡(每100克),咖喱鸡肉蔬菜烩饭，又叫懒人饭
热量：175 大卡(每100克),蔬菜丸子烧，又叫野菜丸焼き、蔬菜章鱼烧、蔬...
热量：98 大卡(每100克),日式温泉蛋牛肉丼
热量：98 大卡(每100克),金枪鱼寿司，又叫寿司
热量：129 大卡(每100克),玉米寿司，又叫寿司
热量：296 大卡(每100克),日式抹茶松糕，又叫抹茶松糕
热量：77 大卡(每100克),芋头寿司
热量：126 大卡(每100克),和風鮭魚拌飯
热量：86 大卡(每100克),温泉鸡蛋饭，又叫温泉鸡蛋饭
热量：183 大卡(每100克),草莓大福 自制2
热量：221 大卡(每100克),豚平烧，又叫芝士豚平烧
热量：262 大卡(每100克),日本煎饼Okonomiyaki
热量：259 大卡(每100克),宇治金时蛋糕，又叫抹茶蛋糕 
热量：248 大卡(每100克),抹茶杏福团，又叫抹茶杏仁麻薯
热量：145 大卡(每100克),无油玉子烧，又叫厚蛋烧
热量：110 大卡(每100克),自制黄瓜肉松寿司
热量：81 大卡(每100克),红烧日本豆腐
热量：32 大卡(每100毫升),可口可乐 樱桃味汽水
热量：31 大卡(每100克),可口可乐 姜味汽水
热量：0 大卡(每100毫升),可口可乐 健怡 汽水
热量：0 大卡(每100毫升),可口可乐 纤维+ 汽水
热量：46 大卡(每100毫升),杏仁露
热量：43 大卡(每100毫升),可口可乐  香草味汽水
热量：33 大卡(每100毫升),弗蕾绿奶茶（鲜绿茉香口味）
热量：45 大卡(每100毫升),可乐，又叫可乐
热量：49 大卡(每100克),超模25 综合营养素（树莓味）
热量：358 大卡(每100克),超模25 营养玄米饮（抹茶味）
热量：119 大卡(每100克),Hans 经典部队火锅
热量：95 大卡(每100克),泡菜炒肥牛，又叫泡菜肥牛魔芋
热量：125 大卡(每100克),金枪鱼泡菜炒饭
热量：91 大卡(每100毫升),江米酒，又叫糯米酒、甜酒、酒酿、醪糟
热量：96 大卡(每100毫升),红酒
热量：0 大卡(每100毫升),茶水，又叫茶
热量：46 大卡(每100毫升),橙汁饮料（汇源牌）
热量：76 大卡(每100毫升),光明 藜麦谷物牛奶
热量：87 大卡(每100毫升),光明 巧克努力 巧克力牛奶饮品
热量：58 大卡(每100毫升),光明 一只椰子 牛乳饮品
热量：43 大卡(每100毫升),可口可乐 汽水，又叫可乐
热量：370 大卡(每100克),康宝莱 蛋白混合饮料（巧克力味）
热量：580 大卡(每100克),私房小厨杏仁粉
热量：74 大卡(每100克),韩式辣椒酱炒鱿鱼
热量：187 大卡(每100克),辣白菜炒五花肉
热量：103 大卡(每100克),韩式炒年糕
热量：167 大卡(每100克),韩国温面，又叫玉米温面
热量：83 大卡(每100克),韩式部队锅
热量：128 大卡(每100克),原味石锅拌饭（自制），又叫石锅拌饭
热量：15 大卡(每100克),大酱汤
热量：135 大卡(每100克),韩式辣酱炒年糕，又叫韩式辣酱炒年糕
热量：138 大卡(每100克),啤酒和炸鸡，又叫啤酒炸鸡、炸鸡和啤酒、炸鸡...
热量：154 大卡(每100克),石锅拌饭，又叫五花肉石锅拌饭
热量：295 大卡(每100克),韩国小馒头
热量：238 大卡(每100克),韩式泡菜芝士饼
热量：143 大卡(每100克),辣白菜玉米球
热量：157 大卡(每100克),韩式辣炒年糕，又叫韩式辣炒年糕
热量：72 大卡(每100克),韩式土豆汤，又叫脊骨土豆汤
热量：120 大卡(每100克),韩国石锅拌饭
热量：146 大卡(每100克),韩式拌冷面  
热量：133 大卡(每100克),韩式土豆煎饼
热量：156 大卡(每100克),寿司2 
热量：199 大卡(每100克),韩国煮黑豆，又叫煮豆
热量：191 大卡(每100克),韩国冷汤面（自制）
热量：15 大卡(每100克),韩国裙带汤，又叫海带汤
热量：112 大卡(每100克),韩式石锅拌饭
热量：241 大卡(每100克),芝士泡菜焗年糕
热量：23 大卡(每100克),韩国泡菜汤，又叫韩式泡菜汤　低卡泡菜汤
热量：109 大卡(每100克),拌沙参
热量：214 大卡(每100克),煎沙参叶
热量：98 大卡(每100克),辣白菜炒土豆片，又叫泡菜土豆片
热量：142 大卡(每100克),韩式辣白菜炒饭，又叫韩式辣白菜炒饭
热量：40 大卡(每100克),韩式南瓜粥，又叫南瓜粥
热量：65 大卡(每100毫升),甘蔗汁
热量：334 大卡(每100克),铁观音茶（茶叶本身）
热量：349 大卡(每100克),可可粉
热量：38 大卡(每100毫升),农夫山泉 水溶C100 柠檬汁，又叫农夫水...
热量：74 大卡(每100毫升),红葡萄酒
热量：324 大卡(每100克),红茶（茶叶本身）
热量：33 大卡(每100毫升),统一弗蕾奶茶-经典麦香
热量：16 大卡(每100毫升),雀巢/Nestle 原叶低糖绿茶
热量：50 大卡(每100毫升),椰树牌 椰汁
热量：0 大卡(每100毫升),可口可乐 零度 汽水
热量：124 大卡(每100克),豌豆奶豆腐，又叫Matar Paneer，...
热量：471 大卡(每100克),鹰嘴豆酥，又叫Besan Ladoo
热量：101 大卡(每100克),西米露，又叫椰汁西米露
热量：129 大卡(每100克),咖喱土豆鸡丁
热量：146 大卡(每100克),叻沙，又叫laksa
热量：174 大卡(每100克),咖啡烧牛肉
热量：135 大卡(每100克),咖喱鸡翅，又叫咖喱鸡
热量：128 大卡(每100克),咖喱杂菌炒蛋，又叫咖喱蘑菇炒蛋
热量：146 大卡(每100克),越南粉，又叫越南牛肉粉，beef nood...
热量：156 大卡(每100克),青咖喱鸡
热量：49 大卡(每100克), 印巴素酿茄子，又叫Bharawan/Bh...
热量：172 大卡(每100克),咖喱牛肉炒乌冬
热量：127 大卡(每100克),泰式芋头甜汤
热量：251 大卡(每100克),Rasgulla，又叫牛奶芝士汤圆，印度奶...
热量：275 大卡(每100克),印度扁形面包，又叫印度面包
热量：143 大卡(每100克),绿咖喱鸡肉卷
热量：60 大卡(每100克),红咖喱彩椒鸡（椰浆用牛奶代替的），又叫re...
热量：148 大卡(每100克),泰式南瓜咖喱鸡
热量：89 大卡(每100克),香芒大虾沙律
热量：262 大卡(每100克),娘惹黄金糕
热量：36 大卡(每100克),冬荫功汤，又叫冬阴功汤
热量：112 大卡(每100克),芒果三色鸡丁，又叫热带三色鸡
热量：212 大卡(每100克),芒椰饭，又叫芒果椰浆饭
热量：214 大卡(每100克),泰式香叶辣椒肉碎，又叫罗勒肉碎饭
热量：23 大卡(每100克),西葫芦虾汤
热量：378 大卡(每100克),Indian Kulfi Ice Crea...
热量：50 大卡(每100克),意大利豌豆粥
热量：450 大卡(每100克),拿破仑
热量：212 大卡(每100克),焦糖布丁（自制），又叫布丁
热量：396 大卡(每100克),意式巧克力坚果脆饼，又叫意式脆饼
热量：266 大卡(每100克),榴莲披萨
热量：176 大卡(每100克),意式米布丁
热量：285 大卡(每100克),意式抹茶红豆脆饼，又叫无油抹茶红豆脆饼
热量：38 大卡(每100克),白豆蔬菜汤
热量：243 大卡(每100克),意式青花苔，又叫意式蔬菜咸面包
热量：312 大卡(每100克),半酸奶提拉米苏
热量：120 大卡(每100克),自制披萨【低卡】，又叫自制低卡披萨
热量：210 大卡(每100克),红薯比萨，又叫红薯腊肠西兰花披萨
热量：139 大卡(每100克),培根虾仁披萨
热量：271 大卡(每100克),拿破仑肉酱螺丝意大利面
热量：307 大卡(每100克),意大利咖啡饼干
热量：458 大卡(每100克),Polenta biscuits，又叫玉米酥饼
热量：245 大卡(每100克),Polenta Cake，又叫波伦塔蛋糕
热量：303 大卡(每100克),面粉版马卡龙，又叫马卡龙
热量：119 大卡(每100克),意式芒果奶冻，又叫芒果奶冻
热量：182 大卡(每100克),清煎鳕鱼
热量：201 大卡(每100克),菠菜三文鱼意大利面
热量：181 大卡(每100克),黑椒牛柳炒意粉
热量：246 大卡(每100克),青酱意大利面
热量：334 大卡(每100克),自制青酱，又叫青酱
热量：129 大卡(每100克),洋葱番茄意大利面
热量：237 大卡(每100克),香煎牛舌
热量：151 大卡(每100克),菜煎饼
热量：61 大卡(每100克),炒胡萝卜片
热量：31 大卡(每100克),清炒油麦菜
热量：84 大卡(每100克),红烧豆腐
热量：61 大卡(每100克),红烧茄子
热量：51 大卡(每100克),蒜茸海带
热量：70 大卡(每100克),烧花菜
热量：51 大卡(每100克),黄瓜炒蛋
热量：61 大卡(每100克),清蒸蛋羹
热量：41 大卡(每100克),炒豇豆
热量：224 大卡(每100克),红烧鸡块
热量：236 大卡(每100克),红卤鸡爪
热量：146 大卡(每100克),扬州炒饭
热量：115 大卡(每100克),炒土豆丝
热量：216 大卡(每100克),牛肉包子
热量：194 大卡(每100克),炒面/炒粉
热量：30 大卡(每100克),韭菜炒绿豆芽
热量：269 大卡(每100克),千层饼，又叫瓤子饼
热量：367 大卡(每100克),意大利杏仁奶油蛋糕
热量：68 大卡(每100克),自制西西里意大利面酱
热量：84 大卡(每100克),橄榄油蔬菜沙拉，又叫爽口沙拉
热量：271 大卡(每100克),Focaccia，又叫佛卡恰
热量：137 大卡(每100克),番茄意大利面，又叫自制意大利面
热量：373 大卡(每100克),意式红茶脆饼，又叫红茶饼
热量：147 大卡(每100克),彩椒香煎三文鱼
热量：276 大卡(每100克),佛卡恰面包，又叫佛卡夏
热量：111 大卡(每100克),鳕鱼烤饭
热量：198 大卡(每100克),番茄酱鸡肉意大利面
热量：60 大卡(每100克),蒜味烧茄子
热量：248 大卡(每100克),红烧大排
热量：243 大卡(每100克),杂粮煎饼，又叫山东杂粮煎饼
热量：36 大卡(每100克),玉米小米粥，又叫玉米小米粥
热量：326 大卡(每100克),肉松面包
热量：319 大卡(每100克),豆沙包
热量：51 大卡(每100克),麻酱拌黄瓜
热量：47 大卡(每100克),凉拌黄瓜，又叫拍黄瓜
热量：175 大卡(每100克),红烧带鱼
热量：45 大卡(每100克),虾皮冬瓜丝
热量：61 大卡(每100克),咖喱蔬菜乌冬面
热量：306 大卡(每100克),红豆薏米粉蒸糕
热量：115 大卡(每100克),胡萝卜麦片罐子
热量：132 大卡(每100克),牛奶小方
热量：93 大卡(每100克),橙奶双层果冻
热量：251 大卡(每100克),低卡燕麦饼干
热量：150 大卡(每100克),咖啡酸奶
热量：144 大卡(每100克),低卡天使蛋糕，又叫蛋清蛋糕
热量：213 大卡(每100克),草莓麦芬，又叫strawberry muf...
热量：287 大卡(每100克),自制 全麦苏打饼干
热量：281 大卡(每100克),酸奶冻芝士蛋糕，又叫冻芝士蛋糕，芝士蛋糕，蛋糕
热量：350 大卡(每100克),桂花小饼，又叫饼干，曲奇
热量：70 大卡(每100克),辣白菜锅
热量：464 大卡(每100克),巧克力曲奇，又叫曲奇
热量：136 大卡(每100克),自制台湾芋圆，又叫芋圆南瓜圆红豆汤
热量：423 大卡(每100克),黑纹奶酪饼干
热量：115 大卡(每100克),奶香玉米布丁
热量：336 大卡(每100克),花生豆渣苏打饼
热量：536 大卡(每100克),香草杏仁
热量：59 大卡(每100克),紫薯拿铁，又叫紫薯牛奶
热量：126 大卡(每100克),麻婆豆腐
热量：48 大卡(每100克),烧包菜丝
热量：98 大卡(每100克),酸辣粉
热量：97 大卡(每100克),青椒炒鸡蛋
热量：44 大卡(每100克),素炒芹菜
热量：195 大卡(每100克),粽子
热量：68 大卡(每100克),椒油拌海带
热量：150 大卡(每100克),烙玉米饼
热量：40 大卡(每100克),蔬菜沙拉
热量：46 大卡(每100克),清炒卷心菜，又叫炒卷心菜
热量：108 大卡(每100克),咖喱魔芋面
热量：44 大卡(每100克),西兰花苹果汁
热量：171 大卡(每100克),杏仁提子麦片粥
热量：431 大卡(每100克),紫菜芝麻
热量：90 大卡(每100克),薏米绿茶
热量：47 大卡(每100克),芹菜芦荟鲜汁
热量：350 大卡(每100克),老厨 杀杀龙肉干
热量：55 大卡(每100克),虾酱冬瓜
热量：128 大卡(每100克),木耳炒墨鱼
热量：10 大卡(每100克),香菇高丽菜汤
热量：160 大卡(每100克),芝麻苹果
热量：58 大卡(每100克),生姜米醋炖木瓜
热量：147 大卡(每100克),牛肉火腿三明治
热量：215 大卡(每100克),台湾芋泥蛋糕卷，又叫蛋糕卷
热量：143 大卡(每100克),低脂牛奶冰淇淋，又叫冰淇淋
热量：311 大卡(每100克),咖啡冰皮月饼，又叫咖啡皮月饼
热量：261 大卡(每100克),巧克力塔，又叫巧克力塔
热量：218 大卡(每100克),抹茶酱
热量：246 大卡(每100克),肉桂苹果派（无黄油），又叫苹果派
热量：295 大卡(每100克),菠萝弹头雪糕
